,Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
2781,2,1104,1735230000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"16.7,-9.2","19.7,-11.2",340142.0,#9 Marcus Sörensen,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,340142,888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26,0","-26.1,0.2","21.6,-1.4","22.1,3.2","13.1,1.3","18.4,1.7","21.5,1","8.6,-0.2","17.1,10.4","17.3,-9.8","23.8,6.6",,,,,,,,,,,,,,,,,,,,,,,,,
2782,2,1105,1735230000000.0,Pass,HomePowerplay,5v4,True,True,AwayTeamZone,"19.7,-11.2","10.2,-5.6",340142.0,#9 Marcus Sörensen,Home,333764.0,#18 Ryan Gunderson,Home,,,,,,,,Successful,15.2,,,,,,,,,,,,,,,,"340,142,333,764",888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.4,-0.4","-26.5,-0.1","22.2,-3.3","23.9,0.9","15.6,-0.5","19.6,0.9","20.6,-2.2","8.1,-4.2","13,12.4","20.2,-11.3","25.4,2.1",,0.167,0.423,1.348,1.525,3.205,1.027,1.585,2.174,4.786,1.856,2.389,,"-0.895,-0.447","-0.869,-0.495","0.522,-0.853","0.729,-0.685","0.327,-0.945","0.394,-0.919","-0.595,-0.804","0.113,-0.994","-0.742,0.67","0.676,-0.737","0.027,-1",
2783,2,1105,1735230000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"19.7,-11.2","10.2,-5.6",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,,888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.4,-0.5","-26.5,-0.1","22.3,-3.3","23.9,0.9","15.6,-0.6","19.7,0.8","20.6,-2.2","8.1,-4.3","13,12.5","20.2,-11.3","25.4,2.1",,,,,,,,,,,,,,,,,,,,,,,,,
2784,2,1106,1735230000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"10.2,-5.6","8.6,-5.3",333764.0,#18 Ryan Gunderson,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,333764,888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26,-0.3","-26.2,0.2","22.4,-4","24.5,0.9","14.7,-2.9","19.8,0.2","20.2,-2.1","8.6,-5.6","10.4,13.4","20.2,-12.1","25.2,1.5",,,,,,,,,,,,,,,,,,,,,,,,,
2785,2,1107,1735230000000.0,Pass,HomePowerplay,5v4,True,True,AwayTeamZone,"8.6,-5.3","10.1,7.2",333764.0,#18 Ryan Gunderson,Home,340149.0,#32 Lucas Wallmark,Home,,,,,,,,Successful,10.1,,,,,,,,,,,,,,,,"333,764,340,149",888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.9,-0.2","-26,0.2","22.3,-3.9","24.3,1.3","13.8,-3.4","19.6,0.3","20.2,-1.6","9.3,-5.9","9.5,12.6","19.8,-12.2","25.1,1.9",,0.34,0.469,0.557,1.627,2.47,1.274,1.758,1.844,3.593,1.61,1.212,,"-0.574,0.819","0.612,-0.791","-0.17,0.985","-0.673,0.739","-0.899,-0.437","-0.535,0.845","0.05,0.999","0.992,0.128","-0.58,-0.814","-0.984,0.177","-0.103,0.995",
2786,2,1107,1735230000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"8.6,-5.3","10.1,7.2",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,,888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.9,-0.2","-26,0.2","22.3,-3.9","24.3,1.3","13.8,-3.4","19.6,0.3","20.2,-1.5","9.4,-5.8","9.5,12.5","19.7,-12.2","25.1,1.9",,,,,,,,,,,,,,,,,,,,,,,,,
2787,2,1108,1735230000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"10.1,7.2","11.5,6.8",340149.0,#32 Lucas Wallmark,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,340149,888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.4,0.5","-26.6,0.2","22.4,-2.4","22.7,2.5","13.5,-3","17.2,2.7","19.2,1.2","9.2,-3.7","9.6,8.2","18.8,-10.1","25,4.4",,,,,,,,,,,,,,,,,,,,,,,,,
2788,2,1108,1735230000000.0,Pass,HomePowerplay,5v4,True,True,AwayTeamZone,"11.5,6.8","8.9,2.6",340149.0,#32 Lucas Wallmark,Home,333764.0,#18 Ryan Gunderson,Home,,,,,,,,Successful,6.7,,,,,,,,,,,,,,,,"340,149,333,764",888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.3,0.7","-26.5,0.1","22.8,-1.6","21.6,3","14.5,-2.3","15.5,3.9","18.5,2.3","8.4,-1.7","11.1,7.1","19.2,-8.5","25.4,4.8",,0.198,0.348,1.351,2.124,2.762,3.627,0.664,4.135,3.288,2.202,0.568,,"0.982,-0.187","0.379,-0.926","0.694,0.72","-0.949,0.315","0.75,0.661","-0.912,0.409","-0.893,0.451","-0.269,0.963","0.988,-0.152","0.422,0.907","0.972,-0.236",
2789,2,1108,1735230000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"11.5,6.8","8.9,2.6",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,,888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.3,0.7","-26.5,0.1","22.8,-1.5","21.5,3","14.5,-2.2","15.4,4","18.5,2.3","8.4,-1.6","11.2,7.1","19.2,-8.5","25.4,4.8",,,,,,,,,,,,,,,,,,,,,,,,,
2790,2,1109,1735230000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"8.9,2.6","9.9,1.9",333764.0,#18 Ryan Gunderson,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,HomeTeamZone,HomeTeamZone,,,,333764,888055464.0,101791.0,888040777.0,888042987.0,888055474.0,888047301.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#8 David Musil,#41 Peter Ceresnak,#89 Jan Mandat,#44 Patrik Poulicek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.4,0.5","-26.4,0","23.1,-1.2","20.8,2.9","15.5,-0.7","13.7,3.8","18.9,1.9","8.6,0.9","13.8,7.1","19.5,-7.9","25.5,3.7",,,,,,,,,,,,,,,,,,,,,,,,,
