,Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
1376,1,1141,1735220000000.0,Pass,HomePowerplay,5v4,True,True,AwayTeamZone,"8.5,3.4","13.4,-7.6",333764.0,#18 Ryan Gunderson,Home,340142.0,#9 Marcus Sörensen,Home,,,,,,,,Successful,17.4,,,,,,,,,,,,,,,,"333,764,340,142",888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25,0.1","-26.8,-0.4","12.9,2.4","22.6,2.3","20.5,-2.7","16.5,4.5","18,2.6","8,3.9","11.5,10.1","15.6,-8.7","24.9,3.7",,0.281,0.271,2.297,0.844,0.686,2.188,0.813,1.61,2.695,2.412,3.823,,"0.976,-0.216","-0.998,0.059","-0.857,0.515","0.52,-0.854","-0.998,0.056","0.493,-0.87","0.539,-0.842","0.296,0.955","0.987,0.164","-0.593,0.805","-0.33,-0.944",
1377,1,1141,1735220000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"8.5,3.4","13.4,-7.6",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,,888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25,0.1","-26.8,-0.4","12.8,2.5","22.7,2.3","20.5,-2.7","16.5,4.4","18,2.6","8,3.9","11.6,10.1","15.6,-8.7","24.9,3.6",,,,,,,,,,,,,,,,,,,,,,,,,
1378,1,1142,1735220000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"13.4,-7.6","11.8,-7.4",340142.0,#9 Marcus Sörensen,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,340142,888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.4,-0.1","-26.6,-0.5","11.8,1.8","23,1.9","19.5,-2.7","16.8,2","18.2,0.2","7.9,3.9","13.9,9.9","14.3,-7.8","23.9,0.6",,,,,,,,,,,,,,,,,,,,,,,,,
1379,1,1143,1735220000000.0,Pass,HomePowerplay,5v4,True,True,AwayTeamZone,"11.9,-7.4","7.5,-0.6",340142.0,#9 Marcus Sörensen,Home,333764.0,#18 Ryan Gunderson,Home,,,,,,,,Successful,14.8,,,,,,,,,,,,,,,,"340,142,333,764",888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.4,-0.5","-25.5,-0.4","13.1,-1.3","22.7,1.3","18.4,-2.6","16.7,-0.1","19.2,-2.1","7.1,1","17.8,7.8","12.9,-7","23.8,-3",,0.482,0.494,2.278,0.773,0.499,0.307,0.499,1.88,3.603,1.083,1.874,,"-0.975,-0.221","0.965,0.264","-0.15,-0.989","-0.482,-0.876","0.951,-0.31","0.576,0.817","0.638,-0.77","0.029,-1","0.854,-0.521","-0.784,-0.62","-0.063,-0.998",
1380,1,1143,1735220000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"11.8,-7.4","7.5,-0.6",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,,888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.4,-0.5","-25.4,-0.4","13.1,-1.3","22.7,1.3","18.4,-2.6","16.7,-0.1","19.2,-2.1","7.1,1","17.9,7.8","12.8,-7","23.8,-3",,,,,,,,,,,,,,,,,,,,,,,,,
1381,1,1144,1735220000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"7.5,-0.6","7.4,1.4",333764.0,#18 Ryan Gunderson,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,333764,888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25,-0.5","-25.2,-0.4","12.1,-1.5","22.4,1.2","18.9,-2.8","17,0.4","19.2,-1.1","7.3,0.7","19.7,7.3","12.7,-7.7","23.7,-2.4",,,,,,,,,,,,,,,,,,,,,,,,,
1382,1,1144,1735220000000.0,Pass,HomePowerplay,5v4,True,True,AwayTeamZone,"7.4,1.5","12.3,-6.8",333764.0,#18 Ryan Gunderson,Home,340142.0,#9 Marcus Sörensen,Home,,,,,,,,Successful,15.5,,,,,,,,,,,,,,,,"333,764,340,142",888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.9,0","-25.2,-0.4","11.2,-0.5","22.3,1.6","19.4,-2.5","17.1,0.7","19.3,0.6","7.8,1.8","20.8,8","13,-7.9","23.6,-1.1",,0.939,0.103,2.555,0.934,0.58,0.107,1.185,3.257,2.446,0.833,1.425,,"0.166,0.986","0.417,0.909","-0.363,0.932","0.112,0.994","0.9,0.435","0.962,-0.273","0.314,0.949","0.421,0.907","0.714,0.7","0.615,-0.789","-0.351,0.936",
1383,1,1144,1735220000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"7.4,1.4","12.3,-6.8",,,,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,,888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.9,0","-25.2,-0.4","11.2,-0.4","22.3,1.6","19.4,-2.5","17.1,0.7","19.3,0.6","7.9,1.9","20.8,8","13,-8","23.6,-1.1",,,,,,,,,,,,,,,,,,,,,,,,,
1384,1,1145,1735220000000.0,PuckControl,HomePowerplay,5v4,True,True,AwayTeamZone,"12.3,-6.8","13.4,-8.2",340142.0,#9 Marcus Sörensen,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,340142,888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.2,0.2","-25.2,-0.3","11.5,1.3","22.6,2.3","19.4,-2.7","17.1,0.2","19.6,-0.6","8.6,3.6","21.9,8.7","13.4,-8.1","23.2,-0.8",,,,,,,,,,,,,,,,,,,,,,,,,
1385,1,1145,1735220000000.0,Shot,HomePowerplay,5v4,True,True,AwayTeamZone,"13.1,-8.4",,340142.0,#9 Marcus Sörensen,Home,888055464.0,#22 Roman Will,Away,,Missed,129.4,331248,0.044,,,,,,,,,,,,,,,,,,,,"340,142,888,055,464,000,000",888055464.0,101791.0,888047303.0,888047294.0,888055469.0,888055475.0,342394.0,333764.0,340149.0,340142.0,331248.0,,#22 Roman Will,#20 Reto Berra,#67 Matej Paulovic,#14 Ondrej Vala,#7 Tomas Dvorak,#55 Tomas Vondracek,#29 Jakob Lilja,#18 Ryan Gunderson,#32 Lucas Wallmark,#9 Marcus Sörensen,#92 Linden Vey,,Away,Home,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.2,0.1","-25.1,-0.2","11.7,1.6","22.6,2.4","19.4,-2.9","17.2,0","19.7,-1","8.5,3.7","22,8.7","13.5,-8","23.1,-0.9",,0.406,0.136,2.645,0.862,1.185,1.394,3.61,0.758,1.027,0.964,1.41,,"0.571,-0.821","0.998,-0.067","0.832,0.555","0.72,0.694","-0.251,-0.968","0.305,-0.952","0.322,-0.947","-0.605,0.796","1,0.013","0.862,0.506","-0.776,-0.63",
