,Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12
2629,2,940,1703800000000.0,Pass,AwayPowerplay,4v5,True,True,HomeTeamZone,"-11.6,1","-13.7,-6.3",322236.0,#55 Calle Andersson,Away,332924.0,#25 Henrik Haapala,Away,,,,,,,,Successful,10.3,,,,,,,,,,,,,,,,"322,236,332,924",304441.0,340163.0,337684.0,322236.0,332924.0,100375.0,888052816.0,888052818.0,333800.0,343628.0,888052819.0,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.2,-0.2","-17.9,-1","-17.5,8.2","-10.5,0.8","-13.1,-8.9","-24.2,-1.6","-25.9,-0.6","-22.3,1","-15.1,-0.1","-18.6,0.2","-21,-3.4",,0.339,1.314,1.039,4.439,2.087,0.503,0.886,0.551,2.907,0.68,0.419,,"0.405,0.914","0.331,0.944","-0.942,0.336","-0.365,0.931","0.762,0.648","0.069,-0.998","0.973,-0.23","0.889,0.458","0.204,0.979","-0.572,0.82","-0.265,0.964",
2630,2,940,1703800000000.0,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-11.7,0.9","-13.7,-6.3",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,,304441.0,340163.0,337684.0,322236.0,332924.0,100375.0,888052816.0,888052818.0,333800.0,343628.0,888052819.0,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.2,-0.2","-17.9,-1","-17.5,8.2","-10.5,0.8","-13,-8.9","-24.2,-1.6","-25.9,-0.6","-22.3,1","-15,0","-18.6,0.3","-21,-3.4",,,,,,,,,,,,,,,,,,,,,,,,,
2631,2,941,1703800000000.0,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-13.7,-6.3","-14.5,-6.6",332924.0,#25 Henrik Haapala,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,332924,304441.0,340163.0,337684.0,322236.0,332924.0,100375.0,888052816.0,888052818.0,333800.0,343628.0,888052819.0,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.3,0","-17.7,-0.2","-18.3,8.3","-11.4,2.6","-12.9,-7.8","-24.4,-2.3","-25.6,0","-22.3,0.3","-15,1.4","-18.7,-0.2","-21.1,-3.4",,,,,,,,,,,,,,,,,,,,,,,,,
2632,2,942,1703800000000.0,Pass,AwayPowerplay,4v5,True,True,HomeTeamZone,"-14.5,-6.6","-20.9,5.8",332924.0,#25 Henrik Haapala,Away,337684.0,#19 Jesper Olofsson,Away,,,,,,,,Successful,14.9,,,,,,,,,,,,,,,,"332,924,337,684",304441.0,340163.0,337684.0,322236.0,332924.0,100375.0,888052816.0,888052818.0,333800.0,343628.0,888052819.0,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.4,0.1","-18.1,-0.7","-19.4,8.2","-10.8,2.8","-14.2,-7","-25,-3.5","-25.4,-0.7","-22.8,-1","-15.8,1.1","-18.9,-2.1","-20.3,-4",,0.214,2.516,2.186,1.682,2.797,2.193,1.889,2.14,2.579,3.671,2.551,,"0.801,0.599","-0.46,-0.888","-0.979,-0.203","0.994,-0.107","-0.96,0.28","-0.389,-0.921","0.365,-0.931","-0.387,-0.922","-0.792,-0.611","-0.045,-0.999","0.792,-0.611",
2633,2,942,1703800000000.0,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-14.5,-6.6","-20.9,5.8",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,,304441.0,340163.0,337684.0,322236.0,332924.0,100375.0,888052816.0,888052818.0,333800.0,343628.0,888052819.0,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.4,0.1","-18.1,-0.7","-19.4,8.2","-10.8,2.8","-14.3,-6.9","-25,-3.6","-25.4,-0.7","-22.8,-1","-15.9,1.1","-18.9,-2.2","-20.3,-4",,,,,,,,,,,,,,,,,,,,,,,,,
2634,2,942,1703800000000.0,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-20.9,5.8","-22.5,4.9",337684.0,#19 Jesper Olofsson,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,337684,304441.0,340163.0,337684.0,322236.0,332924.0,100375.0,888052816.0,888052818.0,333800.0,343628.0,888052819.0,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.2,-0.2","-20.1,-1.8","-21.2,7.7","-9.5,2.6","-16.3,-6.8","-25.3,-4.1","-25.8,-1.4","-23.1,-0.4","-18,-0.2","-18.9,-3.4","-19.5,-5.2",,,,,,,,,,,,,,,,,,,,,,,,,
2635,2,943,1703800000000.0,Shot,AwayPowerplay,4v5,True,True,HomeTeamZone,"-22.5,4.9",,337684.0,#19 Jesper Olofsson,Away,888052816.0,#1 Thomas Milic,Home,,Blocked,0.0,,0.091,,,,,,,,,,,,,,,,,,,,"337,684,888,052,816",304441.0,340163.0,337684.0,322236.0,332924.0,100375.0,888052816.0,888052818.0,333800.0,343628.0,888052819.0,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.4,0","-22.2,-0.7","-22.7,5.3","-9.9,2.5","-17.6,-7.6","-25.1,-4.3","-26.1,-1.1","-23.5,1.6","-20.4,0.7","-20.1,-3.1","-21.8,-4.8",,,,,,,,,,,,,,,,,,,,,,,,,
2636,2,943,1703800000000.0,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-22.5,4.9","-29.5,-4.2",,,,,,,,,,,,,,,,,,,,,,,,,Loose,HomeTeamZone,HomeTeamZone,,,,,304441.0,340163.0,337684.0,322236.0,332924.0,100375.0,888052816.0,888052818.0,333800.0,343628.0,888052819.0,,#91 Gilles Senn,#42 Joakim Nordström,#19 Jesper Olofsson,#55 Calle Andersson,#25 Henrik Haapala,#10 Andres Ambühl,#1 Thomas Milic,#3 Dillon Heatherington,#86 Josh Jooris,#19 Corban Knight,#24 Ty Smith,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.4,0","-22.2,-0.7","-22.8,5.2","-9.9,2.5","-17.6,-7.6","-25.1,-4.3","-26.1,-1.2","-23.4,1.6","-20.4,0.7","-20.2,-3.2","-21.9,-4.7",,,,,,,,,,,,,,,,,,,,,,,,,
