Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12,strength_type_state,is_powerplay,pp_start,pp_phase_id
1,672,1767180588740,Faceoff,AwayPowerplay,4v5,True,True,HomeTeamZone,,,143575.0,#70 Enzo Corvi,Away,143575.0,#70 Enzo Corvi,Away,HomeTeamZoneTop,,,,,,,,,,,,,,,,,,,,,,,,143575,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057599.0,888057608.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#5 Mac Gadowsky,#11 Danny Nelson,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.8,0.4","-19.3,7.1","-18.6,2","-19.3,3.4","-18.2,11.7","-10.2,10","-21,11.6","-25.7,1","-20.9,2.9","-22,2.8","-20.2,7.1",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,True,1.0
1,672,1767180588740,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-19,8.8","-17.1,10.3",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057599.0,888057608.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#5 Mac Gadowsky,#11 Danny Nelson,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.8,0.4","-19.3,7.2","-18.6,1.9","-19.3,3.6","-18.1,11.5","-10.2,10","-21,11.5","-25.6,1","-20.8,2.8","-22.2,2.9","-20.2,7.1",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,1.0
1,672,1767180589000,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-17.1,10.3","-14.3,3.3",347698.0,#74 Rasmus Asplund,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,AwayTeamZone,AwayTeamZone,,,,347698,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057599.0,888057608.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#5 Mac Gadowsky,#11 Danny Nelson,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.7,0.3","-19.1,7.2","-18.7,1.7","-19.5,4.1","-17.8,11.1","-10.1,10","-21,11.3","-25.5,1","-20.5,2.7","-22.3,3","-20.1,7.2",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,1.0
1,674,1767180590680,Shot,AwayPowerplay,4v5,True,True,HomeTeamZone,"-14.3,3.4",,347698.0,#74 Rasmus Asplund,Away,888057597.0,#30 Adam Gajan,Home,,Goal,111.6,,0.066,,,,,,,,,,,,,,,,,,,,"347698,888057597",150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057599.0,888057608.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#5 Mac Gadowsky,#11 Danny Nelson,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.6,0.4","-18.4,7.7","-19.1,-3.3","-20.3,4.2","-15,4.8","-9,7.3","-21.7,7","-24.7,0.5","-19.2,-0.3","-20.4,2.7","-19.6,5.6",,0.25,0.753,4.432,3.509,5.46,2.704,3.558,0.748,3.406,2.76,1.31,,"-0.113,-0.994","0.439,0.899","-0.276,-0.961","-0.616,-0.788","-0.054,-0.999","0.05,-0.999","-0.144,-0.99","0.941,-0.34","0.125,-0.992","0.889,-0.457","-0.276,-0.961",,AwayPowerplay,True,False,1.0
1,674,1767180590700,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-14.3,3.3","-26.1,-0.2",,,,,,,,,,,,,,,,,,,,,,,,,Loose,AwayTeamZone,AwayTeamZone,,,,,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057599.0,888057608.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#5 Mac Gadowsky,#11 Danny Nelson,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.6,0.4","-18.4,7.7","-19.1,-3.4","-20.4,4.1","-15,4.7","-9,7.2","-21.7,6.9","-24.7,0.5","-19.2,-0.4","-20.3,2.7","-19.6,5.6",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,1.0
1,674,1767180591280,PuckControl,AwayPowerplay,4v5,True,True,HomeTeamZone,"-26.1,-0.2","-26.2,0.3",888057597.0,#30 Adam Gajan,Home,,,,,,,,,,,,,,,,,,,,,,HomeControl,AwayTeamZone,AwayTeamZone,,,,888057597,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057599.0,888057608.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#5 Mac Gadowsky,#11 Danny Nelson,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.6,0.3","-18.2,8.2","-20.2,-5.6","-21.7,2.2","-14.9,1.9","-9.3,5.9","-22.3,4.6","-24.5,0.3","-19.1,-2","-19.3,1.4","-19.8,4.6",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,1.0
1,675,1767180592300,Goal,AwayPowerplay,4v5,True,True,,,,347698.0,#74 Rasmus Asplund,Away,,,,,,,,,143575.0,,,,,,,,,,,,,,,,,,,"347698,143575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,1.0
1,675,1767180592300,StoppageOfPlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,1.0
