Period,MatchClock,Timestamp,EventType,TeamStrengthType,TeamStrength,HomeGoalieOnIce,AwayGoalieOnIce,EventPosition,EventStartCoordinate,EventEndCoordinate,EventPrimaryPlayerId,EventPrimaryPlayerName,EventPrimaryTeam,EventSecondaryPlayerId,EventSecondaryPlayerName,EventSecondaryTeam,FaceoffSpot,ShotResult,ShotSpeed,ShotScreeningPlayerIds,ShotXG,GoalAssist1Id,GoalAssist2Id,PassResult,PassSpeed,BluelineCrossingResult,BluelineCrossingDirection,BluelineCrossingAttackerIds,BluelineCrossingDefenderIds,DumpResult,DumpType,DumpAlongTheBoards,ClearType,ClearAlongTheBoards,PuckControlState,PuckControlStartZone,PuckControlEndZone,PuckControlContestingPlayerIds,StoppageOfPlayReason,PenaltyReason,ParticipatingPlayerIds,StartPlayerId1,StartPlayerId2,StartPlayerId3,StartPlayerId4,StartPlayerId5,StartPlayerId6,StartPlayerId7,StartPlayerId8,StartPlayerId9,StartPlayerId10,StartPlayerId11,StartPlayerId12,StartPlayerName1,StartPlayerName2,StartPlayerName3,StartPlayerName4,StartPlayerName5,StartPlayerName6,StartPlayerName7,StartPlayerName8,StartPlayerName9,StartPlayerName10,StartPlayerName11,StartPlayerName12,StartPlayerTeam1,StartPlayerTeam2,StartPlayerTeam3,StartPlayerTeam4,StartPlayerTeam5,StartPlayerTeam6,StartPlayerTeam7,StartPlayerTeam8,StartPlayerTeam9,StartPlayerTeam10,StartPlayerTeam11,StartPlayerTeam12,StartPlayerCoordinates1,StartPlayerCoordinates2,StartPlayerCoordinates3,StartPlayerCoordinates4,StartPlayerCoordinates5,StartPlayerCoordinates6,StartPlayerCoordinates7,StartPlayerCoordinates8,StartPlayerCoordinates9,StartPlayerCoordinates10,StartPlayerCoordinates11,StartPlayerCoordinates12,StartPlayerVelocity1,StartPlayerVelocity2,StartPlayerVelocity3,StartPlayerVelocity4,StartPlayerVelocity5,StartPlayerVelocity6,StartPlayerVelocity7,StartPlayerVelocity8,StartPlayerVelocity9,StartPlayerVelocity10,StartPlayerVelocity11,StartPlayerVelocity12,StartPlayerDirection1,StartPlayerDirection2,StartPlayerDirection3,StartPlayerDirection4,StartPlayerDirection5,StartPlayerDirection6,StartPlayerDirection7,StartPlayerDirection8,StartPlayerDirection9,StartPlayerDirection10,StartPlayerDirection11,StartPlayerDirection12,strength_type_state,is_powerplay,pp_start,pp_phase_id
3,0,1767185707860,Faceoff,AwayPowerplay,4v5,True,True,NeutralZone,,,143575.0,#70 Enzo Corvi,Away,143575.0,#70 Enzo Corvi,Away,Center,,,,,,,,,,,,,,,,,,,,,,,,143575,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.6,0.5","1.5,0.4","0.9,4.5","0.8,-5.2","6.8,-5.8","8.2,4.3","-6.5,3.8","-26.3,-0.1","-0.5,5.7","0.1,0.1","-0.2,-4.8",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,3.0
3,0,1767185707860,PuckControl,AwayPowerplay,4v5,True,True,NeutralZone,"1.9,2","8.3,4.4",,,,,,,,,,,,,,,,,,,,,,,,,Loose,NeutralZone,HomeTeamZone,,,,,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.7,0.7","1.2,0.9","0.6,4.4","1,-4.4","6.5,-5.5","8.9,4.8","-6.7,3.9","-26.2,-0.4","-0.4,5.4","0.5,0.6","-0.7,-4.7",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,3.0
3,0,1767185708440,BluelineCrossing,AwayPowerplay,4v5,True,True,AwayTeamZone,"7.2,3.5",,322236.0,#55 Calle Andersson,Away,,,,,,,,,,,,,,TowardsHome,,,,,,,,,,,,,,322236,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.8,1","1.9,1.3","0.5,4.7","1.5,-4.4","6.5,-5.3","9.9,5.2","-6.9,4.1","-25.9,-0.3","-0.3,4.8","0.5,0.9","-1.1,-4.3",,0.525,2.555,1.408,1.452,1.07,2.177,0.453,0.855,1.111,0.651,1.686,,"-0.95,-0.311","0.887,0.462","0.09,0.996","0.891,0.454","0.846,0.533","0.893,0.449","-0.821,0.572","0.982,0.191","0.099,-0.995","0.502,0.865","-0.997,-0.071",,AwayPowerplay,True,False,3.0
3,0,1767185708580,PuckControl,AwayPowerplay,4v5,True,True,AwayTeamZone,"8.3,4.4","15.1,2.1",322236.0,#55 Calle Andersson,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,HomeTeamZone,,,,322236,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"24.7,1","2.3,1.5","0.6,4.9","1.8,-4.2","6.7,-5.2","10.2,5.4","-7,4.1","-25.8,-0.3","-0.3,4.6","0.6,0.9","-1.3,-4.3",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,3.0
3,5,1767185713100,Pass,AwayPowerplay,4v5,True,True,AwayTeamZone,"15.2,2.1","-0.2,0.4",322236.0,#55 Calle Andersson,Away,337830.0,#44 Matej Stransky,Away,,,,,,,,Successful,28.1,,,,,,,,,,,,,,,,"322236,337830",150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.9,0.3","5.5,12.4","-4,5.9","9,13.2","-5.1,-5.6","15.3,1","-6.1,2.6","-26.3,-0.3","-3.2,9.8","4,5.3","-5.7,-6",,0.624,7.026,5.906,7.317,6.64,3.449,0.75,0.262,2.179,5.467,2.208,,"-0.42,-0.907","-0.91,-0.414","0.021,-1","-0.909,0.417","-0.331,0.944","-0.959,-0.284","-0.967,-0.254","-0.38,-0.925","-0.991,0.131","-0.945,0.327","-0.351,0.936",,AwayPowerplay,True,False,3.0
3,5,1767185713120,PuckControl,AwayPowerplay,4v5,True,True,AwayTeamZone,"15.1,2.1","-0.2,0.4",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,HomeTeamZone,NeutralZone,,,,,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.9,0.3","5.3,12.4","-4,5.8","8.9,13.2","-5.1,-5.5","15.2,1","-6.1,2.6","-26.3,-0.3","-3.3,9.8","3.9,5.3","-5.7,-6",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,3.0
3,5,1767185713520,BluelineCrossing,AwayPowerplay,4v5,True,True,AwayTeamZone,"7.2,1.1",,322236.0,#55 Calle Andersson,Away,,,,,,,,,,,,,PossessionMaintained,TowardsOpponent,,,,,,,,,,,,,,322236,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,0","2.8,10.9","-4.1,3.5","6.1,14","-5.7,-2.8","13.8,0.8","-6.5,2.5","-26.2,-0.4","-4.3,9.9","2.2,6","-6.1,-5.4",,0.94,7.599,5.247,7.71,6.725,3.878,1.119,0.659,2.758,3.361,1.263,,"-0.503,-0.864","-0.802,-0.598","0.041,-0.999","-0.988,0.155","-0.158,0.987","-0.999,-0.035","-1,0.023","0.661,-0.75","-0.979,-0.203","-0.936,0.352","-0.81,0.586",,AwayPowerplay,True,False,3.0
3,6,1767185714040,PuckControl,AwayPowerplay,4v5,True,True,NeutralZone,"-0.2,0.4","0.3,-0.7",337830.0,#44 Matej Stransky,Away,,,,,,,,,,,,,,,,,,,,,,AwayControl,NeutralZone,NeutralZone,,,,337830,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"25.7,-0.1","0.2,7.8","-2.7,0.9","2.2,13.3","-6.2,-0.4","11.5,0.9","-7.5,2","-25.9,-1","-5.7,8.8","0.2,5.1","-7.3,-5.4",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,3.0
3,6,1767185714820,Pass,AwayPowerplay,4v5,True,True,NeutralZone,"0.2,-0.6","3.4,1.5",337830.0,#44 Matej Stransky,Away,322236.0,#55 Calle Andersson,Away,,,,,,,,Successful,10.4,,,,,,,,,,,,,,,,"337830,322236",150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.2,0.3","-3.4,4.9","0,-3.3","-2.4,10.5","-6.6,4.6","8.5,1.2","-9.4,0.7","-25.7,-0.7","-8.6,7.3","-3.9,3.2","-8.7,-5.9",,0.442,5.609,6.536,6.924,7.141,5.938,2.715,0.642,4.612,5.761,1.547,,"0.815,0.58","-0.831,-0.556","0.524,-0.852","-0.86,-0.51","-0.011,1","-0.898,0.44","-0.849,-0.529","0.466,0.885","-0.819,-0.574","-0.882,-0.471","-0.087,-0.996",,AwayPowerplay,True,False,3.0
3,6,1767185714840,PuckControl,AwayPowerplay,4v5,True,True,NeutralZone,"0.3,-0.7","3.4,1.5",,,,,,,,,,,,,,,,,,,,,,,,,AwayControl,NeutralZone,NeutralZone,,,,,150983.0,143575.0,337830.0,301617.0,347698.0,322236.0,888057603.0,888057597.0,888057607.0,888057608.0,888057601.0,,#29 Sandro Aeschlimann,#70 Enzo Corvi,#44 Matej Stransky,#72 Tino Kessler,#74 Rasmus Asplund,#55 Calle Andersson,#17 Larry Keenan,#30 Adam Gajan,#22 Cole Knuble,#11 Danny Nelson,#23 Eric Pohlkamp,,Away,Away,Away,Away,Away,Away,Home,Home,Home,Home,Home,,"26.2,0.3","-3.5,4.8","0,-3.4","-2.5,10.4","-6.6,4.8","8.4,1.3","-9.5,0.6","-25.7,-0.7","-8.6,7.3","-4,3.1","-8.7,-5.9",,,,,,,,,,,,,,,,,,,,,,,,,,AwayPowerplay,True,False,3.0
